Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes;
DE;NU;1949;37;4;2;Anon.;Anon.;Owen, Frank;Der General Sir William Slim ;Life-writing;EN-BE;DE;J: Everybody’s ;
DE;NU;1949;37;4;2;Anon.;Anon.;Clements, Richard;Fleischfressende Pflanzen;Non-fictional prose;EN-BE;DE;J: Discovery;
DE;NU;1949;37;4;2;Anon.;Anon.;James, Selwyn;Wie lebt der englische Arbeiter heute?;Non-fictional prose;EN-AE;DE;J: Survey Graphic;
DE;NU;1949;37;4;2;Anon.;Anon.;Ley, Willy;Der Beutelbär;Non-fictional prose;EN-AE;DE;J: Natural History;
DE;NU;1949;37;4;2;Anon.;Anon.;Anon.;Was geschieht mit dem Malariaparasiten?;Non-fictional prose;EN-BE;DE;J: Science Today;
DE;NU;1949;37;4;2;Anon.;Anon.;Engel, Leonard;Der Landarzt und seine Patienten: ein neues amerikanisches System;Non-fictional prose;EN-AE;DE;J: Scientific American;
DE;NU;1949;37;4;2;Fried, Erich;Fried, Erich;Painter, George D.;Die Romane von André Gide;Book review;EN-BE;DE;J: The Listener;
DE;NU;1949;37;4;2;Anon.;Anon.;Winocour, Jack;Der diplomatische Nachwuchs der Sowjetunion;Non-fictional prose;EN-AE;DE;J: The New York Times Magazine;
DE;NU;1949;37;4;2;Anon.;Anon.;Taubmann, Howard;Der Pianist Wladimir Horowitz;Life-writing;EN-AE;DE;J: The New York Times Magazine;
DE;NU;1949;37;4;2;Anon.;Anon.;Hole, Christina;Spukgeschichten;Fictional prose;EN-BE;DE;B: Haunted England;
DE;NU;1949;37;4;2;Anon.;Anon.;Kennedy, Alexander;Hypnose – Schwindel oder Heilmethode?;Non-fictional prose;EN-BE;DE;BBC-Sendung (Drittes Programm);
DE;NU;1949;37;4;2;Anon.;Anon.;Anon.;Ist hypnotisieren einfach?;Non-fictional prose;EN-BE;DE;J: Radio Times;
DE;NU;1949;37;4;2;Anon.;Anon.;Pelt, S. J. van;Drei Fälle erfolgreicher Behandlung;Non-fictional prose;EN-BE;DE;J: The Sunday Express;
DE;NU;1949;37;4;2;Anon.;Anon.;Moog, Florence;Warum altern wir?;Non-fictional prose;EN-AE;DE;J: The Scientific American;
DE;NU;1949;37;4;2;Anon.;Anon.;Nicolson, Harold;Buchanzeigen;Book review;EN-BE;DE;J: Daily Telegraph;
DE;NU;1949;37;4;2;Anon.;Anon.;Anon.;Buchanzeigen;Book review;EN-AE;DE;J: Time;
DE;NU;1949;38;4;3;Anon.;Anon.;Lancaster, Osbert;Fremdenscheu und Fremdenfimmel in England;Non-fictional prose;EN-BE;DE;J: The New York Times Magazine;
DE;NU;1949;38;4;3;Anon.;Anon.;"Abkhazi, Dimitri; Lowe, William";Die ersten Erfolge des Marschall-Plans;Non-fictional prose;EN-AE;DE;J: The New York Herald Tribune;
DE;NU;1949;38;4;3;Ulrich, Robert A.;Ulrich, Robert A.;Pirandello, Luigi;Die sündige Büßerin;Fictional prose;IT;DE;B: Novelle per un anno;
DE;NU;1949;38;4;3;Anon.;Anon.;Brook, Donald;R. Vaughan Williams;Life-writing;EN-BE;DE;B: Composers’ Gallery;
DE;NU;1949;38;4;3;Anon.;Anon.;Drotning, Phil;Die fliegenden Bietilas;Life-writing;EN-AE;DE;J: Collier’s ;
DE;NU;1949;38;4;3;Anon.;Anon.;François-Poncet, André;Diplomatie als Kunst und Handwerk;Non-fictional prose;FR;DE;J: Revue de Paris;
DE;NU;1949;38;4;3;Anon.;Anon.;Einstein, Albert;Botschaft an die geistigen Arbeiter;Non-fictional prose;EN-AE;DE;Bulletin of the Atomic Scientists;
DE;NU;1949;38;4;3;Anon.;Anon.;Barrett, George;In allen Sprachen zu Hause;Non-fictional prose;EN-AE;DE;J: The New York Times Magazine;
DE;NU;1949;38;4;3;Anon.;Anon.;Anon.;Gesetz über die Erleichterung von Eheschliessungen oder Vielweiberei in 100 Jahren;Non-fictional prose;EN-BE;DE;J: Future;
DE;NU;1949;38;4;3;Anon.;Anon.;"Dos Passos, John; Kaiser, Ernst";George Grosz;Life-writing;EN-BE;DE;"Einleitung aus B: George Grosz (Imre Hofbauer) Publ Nicholson & Watson; BBC-Vortrag";
DE;NU;1949;38;4;3;Anon.;Anon.;Lindsay, Alexander Dunlop;Deutsche Universitäten: der Ausschuss für die britische Zone;Non-fictional prose;EN-BE;DE;J: Manchester Guardian;
DE;NU;1949;38;4;3;Anon.;Anon.;"Milne, Lorus J.; Milne, Margery J.";Rechts- und Linkshänder;Non-fictional prose;EN-AE;DE;J: Scientific American;
DE;NU;1949;38;4;3;Fried, Erich;Fried, Erich;Symonds, John;Ehrenrettung eines Mörders;Fictional prose;EN-BE;DE;J: World Review;
DE;NU;1949;38;4;3;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: Time;
DE;NU;1949;38;4;3;Anon.;Anon.;Hutton, John E.;Aus den Anfängen des Autorennens;Life-writing;EN-AE;DE;J: The Atlantic Monthly;
DE;NU;1949;38;4;3;Stein, Ernst Eduard;Stein, Ernst Eduard;Whyte, Lancelot Law;Gleichzeitige Entdeckungen;Life-writing;EN-BE;DE;J: The Listener;
DE;NU;1949;38;4;3;Anon.;Anon.;Cerf, Bennett;[Untitled];Quotation;EN-AE;DE;;
DE;NU;1949;38;4;3;Anon.;Anon.;Green, Russell;[Untitled];Quotation;EN-AE;DE;;
DE;NU;1949;38;4;3;Anon.;Anon.;Lovell, Bernard;Eine neue Wissenschaft: Radioastronomie;Non-fictional prose;EN-BE;DE;J: The Manchester Guardian;
DE;NU;1949;38;4;3;Anon.;Anon.;Anderson, J. R. L.;Wie die amerikanischen Gewerkschaften Europa beeinflussen;Non-fictional prose;EN-BE;DE;J: World Review;
DE;NU;1949;38;4;3;Anon.;Anon.;Schuster, George;Der menschliche Faktor in der Industrie;Non-fictional prose;EN-BE;DE;J: British Medical Journal;
DE;NU;1949;38;4;3;Kalmer, Josef;Kalmer, Josef;Ts’ung-Wen, Shen;Kleine Flöte ;Fictional prose;CH;DE;;
DE;NU;1949;38;4;3;Anon.;Anon.;Anon.;Die Übersetzung wichtiger Bücher: unternommen von UNESCO;Non-fictional prose;EN-AE;DE;J: Publisher’s Weekly;
DE;NU;1949;38;4;3;Anon.;Anon.;Fulton, A. R.;Ein Universitätskurs über den Film;Non-fictional prose;EN-AE;DE;Purdue University;
DE;NU;1949;38;4;3;Anon.;Anon.;Anon.;Buchanzeigen;Book review;EN-BE;DE;J: The Economist;
DE;NU;1949;38;4;3;Anon.;Anon.;Sackville-West, Edward;Buchanzeigen;Book review;EN-BE;DE;J: Sunday Times;
DE;NU;1949;38;4;3;Anon.;Anon.;Pick, Robert;Buchanzeigen;Book review;EN-AE;DE;"J: The Economist; Sunday Times; Saturday Review of Literature";
DE;NU;1949;39;4;4;Anon.;Anon.;Russell, Bertrand;Die Rolle der Persönlichkeit;Non-fictional prose;EN-BE;DE;;
DE;NU;1949;39;4;4;Anon.;Anon.;Skinner, Cornelia Otis;MED bis MUM;Fictional prose;EN-AE;DE;B: Popcorn;
DE;NU;1949;39;4;4;Anon.;Anon.;Cooke, Alistair;Dean Acheson;Life-writing;EN-BE;DE;J: The Manchester Guardian;
DE;NU;1949;39;4;4;Anon.;Anon.;Duca, Lo;Von der Camera Obscura bis Lumière;Non-fictional prose;FR;DE;J: Le Monde Illustré;
DE;NU;1949;39;4;4;Anon.;Anon.;Larsen, Egon;Kino-Erfinder in Aller Welt;Non-fictional prose;EN-BE;DE;"B: Inventors’ Scrapbook, Publ Nicholson & Watson; book possibly translated by the author?";
DE;NU;1949;39;4;4;Anon.;Anon.;Tomlinson, H. M.;Der Kapitän der „Rockingham“;Fictional prose;EN-BE;DE;J: The Atlantic Monthly;
DE;NU;1949;39;4;4;Anon.;Distel, Marjele;Williams, Francis;Wie die Engländer sozialisieren;Non-fictional prose;EN-BE;DE;"B: The Triple Challenge; German version (Das englische Experiment) from 1951, translated by Marjele Distel";
DE;NU;1949;39;4;4;Anon.;Anon.;Ehrlich, Blake;Der Herr mit dem Riecher;Fictional prose;EN-BE;DE;J: Holiday;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: Leader Magazine;
DE;NU;1949;39;4;4;Anon.;Anon.;Rougemont, Denis de;Reklame und Heldentum;Life-writing;EN-AE;DE;"J: Commonwealth; possible relay translation";
DE;NU;1949;39;4;4;Anon.;Anon.;Greene, Raymond;Was ist eigentlich Zuckerkrankheit?;Non-fictional prose;EN-BE;DE;J: Health Horizon ;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1949;39;4;4;Anon.;Anon.;Snow, Edgar;Der unbotmäßige Tito;Life-writing;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;[Untitled];Quotation;FR;DE;J: Revue de la pensée francaise;
DE;NU;1949;39;4;4;Anon.;Anon.;Hauser, Ernest O.;Low: Karikatur als politische Macht;Non-fictional prose;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1949;39;4;4;Anon.;Anon.;Osborne, Dod;Das Geheimnis der „Mary Celeste“ ;Non-fictional prose;EN-BE;DE;J: Life;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: Daily Mirror;
DE;NU;1949;39;4;4;Anon.;Anon.;Haslam, R. T.;Worauf beruht Amerikas wirtschaftliche Stärke?;Non-fictional prose;EN-BE;DE;J: Vital Speeches of the Day ;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;Erfundene Erfindungen der Russen;Non-fictional prose;EN-BE;DE;J: Tribune;
DE;NU;1949;39;4;4;Anon.;Anon.;"Schneirla, T. C.; Piel, Gerard";Die Armee-Ameise;Non-fictional prose;EN-AE;DE;J: Scientific American;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The Listener;
DE;NU;1949;39;4;4;Lehmann, Wilhelm;Lehmann, Wilhelm;Lovell Beddoes, Thomas;Seemannslied ;Poetry;EN-BE;DE;;
DE;NU;1949;39;4;4;Anon.;Anon.;Healey, Denis;Fragen des europäischen Arbeitsmarkts;Non-fictional prose;EN-BE;DE;BBC-Sendung;
DE;NU;1949;39;4;4;Larsen, Egon;Larsen, Egon;Young, J. M.;Papa ist ein Genie!;Fictional prose;EN-BE;DE;J: Argosy (London);
DE;NU;1949;39;4;4;Anon.;Anon.;Shawe-Taylor, Desmond;Vaughan Williams’ sechste Symphonie;Life-writing;EN-BE;DE;J: The New Statesman and Nation;
DE;NU;1949;39;4;4;Anon.;Anon.;Anon.;Buchanzeigen;Book review;EN-BE;DE;J: Times Literary Supplement ;
DE;NU;1949;39;4;4;Anon.;Anon.;Huxley, Aldous;[Untitled];Quotation;EN-BE;DE;B: Texts and Pretexts;
DE;NU;1949;40;4;5;Anon.;Anon.;Dickens, Monica;Mein Urgroßvater;Life-writing;EN-BE;DE;J: Life;
DE;NU;1949;40;4;5;Stein, Lola;Stein, Lola;Madariaga, Salvador de;Der lebendige Geist Europas;Non-fictional prose;EN-BE;DE;"J: Revue ECHO (international); possible relay translation";
DE;NU;1949;40;4;5;Anon.;Anon.;Gibbs-Smith, Charles;Im Raketenschiff zum Mond;Non-fictional prose;EN-BE;DE;J: The Listener;
DE;NU;1949;40;4;5;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The Listener;
DE;NU;1949;40;4;5;Ulrich, Robert A.;Ulrich, Robert A.;Aymé, Marcel;Das Märchen vom gutherzigen Gerichtsvollzieher;Fictional prose;FR;DE;B: Le Passe-Muraille;
DE;NU;1949;40;4;5;Anon.;Anon.;Saunders, Frederick A.;Akustik und Musik;Non-fictional prose;EN-BE;DE;J: Scientific American;
DE;NU;1949;40;4;5;Schoen, Ernst;Schoen, Ernst;Tilman, H. W.;Rätselhafte Spuren im Himalajaschnee;Non-fictional prose;EN-BE;DE;J: The Listener;
DE;NU;1949;40;4;5;Fried, Erich;Fried, Erich;Anon.;Die Romane Aldous Huxleys;"Life-writing; Book review";EN-BE;DE;J: The Times Literary Supplement;
DE;NU;1949;40;4;5;Anon.;Anon.;Craig, Edward Gordon;Die Übermarionette;Non-fictional prose;EN-BE;DE;"B: On the Art of the Theatre; German version (Über die Kunst des Theaters) from 1969, translated by Elisabeth Weber; another German version (Die Kunst des Theaters) from 1905, translated by Maurice Magnus, but the English edition was first published in 1911";
DE;NU;1949;40;4;5;Anon.;Anon.;Menzies, R. G.;Politik als staatsbürgerliche Pflicht;Non-fictional prose;EN-BE;DE;J: The New York Times Magazine;
DE;NU;1949;40;4;5;Rosenberg, Käthe;Rosenberg, Käthe;Taylor, Samuel W.;In „Deseret“, dem Lande der Mormonen;Life-writing;EN-AE;DE;J: Holyday;
DE;NU;1949;40;4;5;Anon.;Anon.;Craft, William Ellsworth;Streptomycin und Tuberkulose;Non-fictional prose;EN-BE;DE;J: American Mercury;
DE;NU;1949;40;4;5;Anon.;Anon.;Ross, Alan;Skizzen aus Korsika;Fictional prose;EN-BE;DE;B: Time was Away;
DE;NU;1949;40;4;5;Anon.;Anon.;Velie, Lester;Ultrafax: Nachrichtenübermittlung im Fernsehverfahren;Non-fictional prose;EN-AE;DE;J: Collier‘s;
DE;NU;1949;40;4;5;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The New Statesman and Nation;
DE;NU;1949;40;4;5;Anon.;Anon.;McCloy, John J.;Die Aufgaben der internationalen Bank;Non-fictional prose;EN-AE;DE;J: United Nations World;
DE;NU;1949;40;4;5;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The New Statesman and Nation;
DE;NU;1949;40;4;5;Anon.;Anon.;Hopkinson, Tom;Nacht des Schicksals;Fictional prose;EN-BE;DE;B: The Transitory Venus (1948);
DE;NU;1949;41;4;6;Anon.;Anon.;Woollcott, Alexander;"Der Fall Archer-Shee; (“Der Winslow Boy”: eine wahre Begebenheit)";Non-fictional prose;EN-AE;DE;B: The Portable Woollcott;
DE;NU;1949;41;4;6;Anon.;Anon.;Lange, Halvard;Der Mann, der Russland widerstanden hat;Life-writing;EN-BE;DE;"J: Observer; possible relay translation";
DE;NU;1949;41;4;6;Anon.;Anon.;Espy, Willard R.;Trumans neue Planung;Life-writing;EN-AE;DE;J: The New York Times Magazine;
DE;NU;1949;41;4;6;Anon.;Anon.;Singh, Khushwant;Das Zeichen Wischnus;Fictional prose;EN-BE;DE;J: Harper’s Magazine;
DE;NU;1949;41;4;6;Anon.;Anon.;Anon.;Naturwissenschaftler als Politiker;Non-fictional prose;EN-BE;DE;J: The Economist;
DE;NU;1949;41;4;6;Anon.;Anon.;Grattan, C. Hartley;Afrika, der Erdteil der Zukunft;Non-fictional prose;EN-AE;DE;J: Harper’s Magazine;
DE;NU;1949;41;4;6;Anon.;Anon.;Vandercook, John W.;Englands neues Gesicht;Non-fictional prose;EN-BE;DE;J: Harper’s Magazine;
DE;NU;1949;41;4;6;Anon.;Anon.;Bailhache, Jean;[Untitled];Quotation;EN-BE;DE;B: The Secret of the English;
DE;NU;1949;41;4;6;Stein, Ernst Eduard;Stein, Ernst Eduard;Anon.;Gerhart Hauptmann: Dramatiker der Menschlichkeit;Life-writing;EN-BE;DE;J: The Times Literary Supplement;
DE;NU;1949;41;4;6;Kalmer, Josef;Kalmer, Josef;Curling, Jonathan;Das nützliche Einhorn;Fictional prose;EN-BE;DE;J: The Listener;
DE;NU;1949;41;4;6;Anon.;Anon.;Counts, George S.;Volksbildung im Dienst der Diktaturen;Non-fictional prose;EN-AE;DE;J: Vital Speeches of the Day;
DE;NU;1949;41;4;6;Anon.;Anon.;Rawlings, Marjorie Kinnan;Eine Mutter in Mannville;Fictional prose;EN-AE;DE;B: North Carolina in the Short Story (Short story collection by Richard Walser, 1948);
DE;NU;1949;41;4;6;Fried, Erich;Fried, Erich;Millay, Edna St. Vincent;Lament / Klage;Poetry;EN-AE;DE;;
DE;NU;1949;41;4;6;Anon.;Anon.;Laver, James;Von Hüten und ihrer Geschichte;Non-fictional prose;EN-BE;DE;BBC-Sendung;
DE;NU;1949;41;4;6;Anon.;Anon.;Sondern, Frederic Jr.;Die hohe Kunst des Schmuggelns;Fictional prose;EN-AE;DE;J: The Atlantic Mercury;
DE;NU;1949;41;4;6;Anon.;Anon.;Iremonger, Lucille;Sieben Monate im offenen Boot;Fictional prose;EN-BE;DE;BBC-Sendung;
DE;NU;1949;41;4;6;Anon.;Anon.;Brailowski, Alexander;Was macht den wahren Pianisten?;Non-fictional prose;EN-AE;DE;J: Etude;
DE;NU;1949;41;4;6;Ulrich, Robert A.;Ulrich, Robert A.;Manning, Olivia;Der Mann, der den Tiger organisierte;Fictional prose;EN-BE;DE;B: Growing Up (1948);
DE;NU;1949;42;4;7;Anon.;Anon.;Blum, Léon;Appell an meine deutschen Genossen;Life-writing;EN-AE;DE;"J: The Nation; possible relay translation (FR)";
DE;NU;1949;42;4;7;Anon.;Anon.;Hoyle, Fred;Immerwährende Schöpfung;Non-fictional prose;EN-BE;DE;J: The Listener;
DE;NU;1949;42;4;7;Anon.;Anon.;Isherwood, Christopher;Bohrtürme im Dschungel;Non-fictional prose;EN-BE;DE;J: Geographical Magazine;
DE;NU;1949;42;4;7;Anon.;Anon.;Murray, Gilbert;Atlantik-Pakt und -Charakter – eine logische Folge der Obstruktion;Non-fictional prose;EN-BE;DE;J: The Times;
DE;NU;1949;42;4;7;Anon.;Anon.;Lania, Leo;S. M. Eisenstein;Life-writing;EN-AE;DE;J: United Nations World;
DE;NU;1949;42;4;7;Stein, Ernst Eduard;Stein, Ernst Eduard;Farquharson, Ronald;Inkasso in China;Fictional prose;EN-BE;DE;J: Blackwood’s Magazine;
DE;NU;1949;42;4;7;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The Tablet;
DE;NU;1949;42;4;7;Anon.;Anon.;Baruch, Bernard Mannes;Zerstörende und schaffende Kräfte;Non-fictional prose;EN-AE;DE;J: The Land;
DE;NU;1949;42;4;7;Anon.;Anon.;Devaux, Pierre;Das Turbo-Auto;Non-fictional prose;FR;DE;J: Curieux (Genf);
DE;NU;1949;42;4;7;Anon.;Anon.;Hall, Fernau;Der freie Tanz;Non-fictional prose;EN-BE;DE;J: Penguin Parade;
DE;NU;1949;42;4;7;Anon.;Anon.;Newby, P. H.;Die Welt der Phantasie;Fictional prose;EN-BE;DE;BBC-Sendung;
DE;NU;1949;42;4;7;Anon.;Anon.;Nicolson, Harold;[Untitled];Quotation;EN-BE;DE;J: The Spectator;
DE;NU;1949;42;4;7;Anon.;Anon.;Wechsberg, Joseph;Monaco;Non-fictional prose;EN-AE;DE;"J: Atlantic Monthly; possible relay translation";
DE;NU;1949;42;4;7;Larsen, Egon;Larsen, Egon;Gibbings, Robert;Leben auf Fangamalo ;Life-writing;EN-BE;DE;B: Over the Reefs;
DE;NU;1949;42;4;7;Anon.;Anon.;Conner, Rearden;Im Schein der Sommersonne;Fictional prose;EN-BE;DE;J: Tomorrow;
DE;NU;1949;42;4;7;Anon.;Anon.;MacKenzie, Elizabeth;„Boys‘ Town“ in Italien;Non-fictional prose;EN-BE;DE;J: News Chronicle;
DE;NU;1949;42;4;7;Anon.;Anon.;Burke, James;Die Pekinger Eunuchen;Non-fictional prose;EN-AE;DE;J: Life;
DE;NU;1949;42;4;7;Anon.;Anon.;Walker, Sibyl;Glanz und Elend der Lola Montez;Life-writing;EN-AE;DE;J: American Mercury;
DE;NU;1949;42;4;7;Anon.;Anon.;Anon.;Elektrische Energie als industrielle Kraftquelle;Non-fictional prose;EN-AE;DE;J: United Nations World;
DE;NU;1949;42;4;7;Burschell, Friedrich;Burschell, Friedrich;Moore, John;Wie die wilden Tiere;Fictional prose;EN-BE;DE;J: Argosy;
DE;NU;1949;43;4;8;Anon.;Anon.;Brailsford, H. N.;Shaw über Shaw;Life-writing;EN-BE;DE;BBC-Sendung;
DE;NU;1949;43;4;8;Anon.;Anon.;Douglas, William O.;Der Wohlfahrtsstaat;Non-fictional prose;EN-AE;DE;J: The Survey;
DE;NU;1949;43;4;8;Anon.;Anon.;Bongartz, Roy;Das Ende beginnt in fünf Minuten;Fictional prose;EN-BE;DE;J: Horizon;
DE;NU;1949;43;4;8;Larsen, Egon;Larsen, Egon;Tracy, Honor;Der Patent-Erlöser;Fictional prose;EN-BE;DE;J: Time and Tide;
DE;NU;1949;43;4;8;Wollf, Karl;Wollf, Karl;Fromm, Erich;Das Wesen der Träume;Non-fictional prose;EN-AE;DE;J: Scientific American;
DE;NU;1949;43;4;8;Anon.;Anon.;Neuberger, Richard L.;Alaska: ein Paradies für Frauen;Non-fictional prose;EN-AE;DE;J: New York Times Magazine;
DE;NU;1949;43;4;8;Anon.;Anon.;Williams, Winifred;Der Prachtjunge;Fictional prose;EN-BE;DE;J: The New York Magazine;
DE;NU;1949;43;4;8;Anon.;Anon.;Anon.;Der Entdecker der Schutzimpfung;Non-fictional prose;EN-BE;DE;J: The Times;
DE;NU;1949;43;4;8;Anon.;Anon.;Mead, Margaret;Traum und Wirklichkeit in Amerika;Non-fictional prose;EN-AE;DE;J: Vogue;
DE;NU;1949;43;4;8;Anon.;Anon.;Denvir, Bernard;Delacroix in Marokko;Life-writing;EN-BE;DE;J: The Geographical Magazine;
DE;NU;1949;43;4;8;Anon.;Anon.;McLachlan, Donald;Der Europäische Rat: Ziele, Erwartungen, Aufgaben;Non-fictional prose;EN-BE;DE;;
DE;NU;1949;43;4;8;Anon.;Anon.;Fone, Stephanie;Die Heimkehr;Fictional prose;EN-BE;DE;;
DE;NU;1949;43;4;8;Anon.;Anon.;Winfield, Gerald F.;Land und Leute in China;Non-fictional prose;EN-AE;DE;J: The New York Times Magazine;
DE;NU;1949;43;4;8;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: The New Yorker;
DE;NU;1949;43;4;8;Anon.;Anon.;Bemelmans, Ludwig;Venedig;Non-fictional prose;EN-AE;DE;B: The Best of Times;
DE;NU;1949;43;4;8;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: The Saturday Evening Post;
DE;NU;1949;43;4;8;Anon.;Anon.;Pearse, Ben;35 Grad unter Null;Non-fictional prose;EN-BE;DE;J: New York Times Magazine;
DE;NU;1949;43;4;8;Anon.;Anon.;Gellhorn, Martha;Nachtflug Miami – New York;Fictional prose;EN-AE;DE;J: The Atlantic Monthly;
DE;NU;1949;44;4;9;Anon.;Anon.;Rolo, Charles J.;Thos. Cook – Weltreisemarschall;Non-fictional prose;EN-AE;DE;J: The Atlantic Monthly;
DE;NU;1949;44;4;9;Anon.;Anon.;Raskin, A. H.;Der Reuther-Plan;Non-fictional prose;EN-BE;DE;J: The New York Times Magazine;
DE;NU;1949;44;4;9;Anon.;Anon.;Antoni, Nils;Warum hat man Kopfschmerzen?;Non-fictional prose;SE;DE;J: Vecko-Journalen (Stockholm);
DE;NU;1949;44;4;9;Anon.;Anon.;Griffin, Donald R.;Das Geheimnis der Zugvögel;Non-fictional prose;EN-AE;DE;J: Scientific American;
DE;NU;1949;44;4;9;Anon.;Anon.;Webb, Maurice;Parliament an der Arbeit;Non-fictional prose;EN-BE;DE;J: Cornhill;
DE;NU;1949;44;4;9;Anon.;Anon.;Seegers, Scott;Chile – ein Land der Gegensätze;Non-fictional prose;EN-AE;DE;J: Américas (Washington);
DE;NU;1949;44;4;9;Anon.;Anon.;Anon.;Schutzwall Indien;Non-fictional prose;EN-BE;DE;J: The Economist;
DE;NU;1949;44;4;9;Anon.;Anon.;Washburn, Bradford;Mount McKinley – ein Sechstausender wird vermessen;Non-fictional prose;EN-AE;DE;J: Scientific American;
DE;NU;1949;44;4;9;Anon.;Anon.;Moon, Carl;Tom Derr verliert die Partie;Fictional prose;EN-AE;DE;J: Atlantic Monthly;
DE;NU;1949;44;4;9;Anon.;Anon.;Aldridge, John W.;Moderne amerikanische Romanciers;Life-writing;EN-AE;DE;J: The Saturday Review of Literature;
DE;NU;1949;44;4;9;Anon.;Anon.;Lockett, Edward B.;John J. McCloy;Life-writing;EN-AE;DE;J: New York Times Magazine;
DE;NU;1949;44;4;9;Anon.;Anon.;Thurber, James;Die Dame auf dem Bücherschrank;Fictional prose;EN-AE;DE;B: The Beast in me;
DE;NU;1949;44;4;9;Stein, Ernst Eduard;Stein, Ernst Eduard;Payne, Robert;Im Reisfeld;Fictional prose;EN-BE;DE;J: New Statesman and Nation;
DE;NU;1949;44;4;9;Anon.;Anon.;Pritchett, V. S.;Balzac und der Lebenshunger;Book review;EN-BE;DE;;
DE;NU;1949;44;4;9;Anon.;Anon.;Bates, H. E.;An der Grenze;Fictional prose;EN-BE;DE;J: Tomorrow;
DE;NU;1949;44;4;9;Saenger, Eduard;Saenger, Eduard;Joyce, James;Unter den Apfelbäumen;Poetry;EN-BE;DE;Song, from Dana (1904);
DE;NU;1949;45;4;10;Anon.;Anon.;Anon.;Die britische Familie;Non-fictional prose;EN-BE;DE;J: The Economist;
DE;NU;1949;45;4;10;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: Fortnightly ;
DE;NU;1949;45;4;10;Stein, Ernst Eduard;Stein, Ernst Eduard;Simenon, Georges;Vor dem Regen;Fictional prose;EN-BE;DE;"J: Lilliput; possible relay translation";
DE;NU;1949;45;4;10;Anon.;Anon.;Postgate, Raymond;Wer hat bei Waterloo gesiegt?;Non-fictional prose;EN-BE;DE;J: Leader;
DE;NU;1949;45;4;10;Anon.;Anon.;Nicolson, Harold;[Untitled];Quotation;EN-BE;DE;J: The Spectator;
DE;NU;1949;45;4;10;Anon.;Anon.;Reston, James;Präsident und öffentliche Meinung;Non-fictional prose;EN-AE;DE;B: Public Opinion and Foreign Policy (collection by Lester Markel);
DE;NU;1949;45;4;10;Anon.;Anon.;Anon.;Ana Paukers schwarzer Fond;Life-writing;EN-AE;DE;J: United Nations World;
DE;NU;1949;45;4;10;Anon.;Anon.;Huxley, Elspeth;Tombo – eine Jungend im Masailand;Non-fictional prose;EN-BE;DE;J: Geographical Magazine;
DE;NU;1949;45;4;10;Anon.;Anon.;Blackman, Thomas M.;Der Flug des Albatros;Non-fictional prose;EN-AE;DE;J: Natural History;
DE;NU;1949;45;4;10;George, Stefan;George, Stefan;Baudelaire, Charles;Der Albatros;Poetry;FR;DE;;
DE;NU;1949;45;4;10;Anon.;Anon.;Maxwell, Brigid;Gefährdete Kinder;Non-fictional prose;EN-BE;DE;J: Housewife;
DE;NU;1949;45;4;10;Anon.;Anon.;Harvey, Frank L.;Florida;Non-fictional prose;EN-AE;DE;J: American Mercury;
DE;NU;1949;45;4;10;Anon.;Anon.;Fothergill, Charles;Straßen durch Europa;Non-fictional prose;EN-BE;DE;J: News Chronicle;
DE;NU;1949;45;4;10;Anon.;Anon.;Barry, Joseph A.;Frankreich und seine Clowns;Non-fictional prose;EN-AE;DE;J: The New York Times Magazine;
DE;NU;1949;45;4;10;Anon.;Anon.;Gallagher, James;Mein Sprung um die Welt;Life-writing;EN-AE;DE;J: Collier’s ;
DE;NU;1949;45;4;10;Anon.;Anon.;Collier, K. G.;Der Mond und das Wetter;Non-fictional prose;EN-BE;DE;unsure if SL is EN-BE or EN-AE;
DE;NU;1949;45;4;10;Anon.;Anon.;Ashmead, John Jr.;Eine moderne Schriftsprache für Japan;Non-fictional prose;EN-AE;DE;J: The Atlantic Monthly;
DE;NU;1949;45;4;10;Anon.;Anon.;Lindsay, Kenneth;Europäisches Kulturbewusstsein;Non-fictional prose;EN-BE;DE;J: Echo;
